symbol,entry_timestamp,exit_timestamp,direction,holding_bars,predicted_move_pct_at_entry,sma_dist_pct_at_entry,macd_hist_at_entry,macd_hist_slope_at_entry,realized_return_pct,outcome
BTCUSDT,2019-11-27,2019-11-30,-1,4,-3.4644277064870215,-7.513821464274562,-108.49290440944674,47.52765092622508,-5.790475871070155,0
BTCUSDT,2019-12-17,2019-12-19,-1,3,-0.6293965802441227,-9.085618584590424,-20.515100690322726,-24.236452897191754,-4.152038678298009,0
BTCUSDT,2019-12-22,2019-12-24,1,3,0.7106031597210052,3.7690825835035566,62.64214780025816,26.022600014965406,1.32472047947847,1
BTCUSDT,2020-01-01,2020-01-03,1,3,2.2402737864182303,0.1596105363818185,27.942250013849133,-6.806488153425363,1.680961970638895,1
BTCUSDT,2020-01-06,2020-01-08,1,3,0.7547549154917615,6.556881122118958,59.104075680858706,27.068145316976178,9.07484287412943,1
BTCUSDT,2020-01-12,2020-01-14,1,3,2.4833120532268635,8.794960940054569,97.30810136000342,-2.217014610412974,9.450361782591287,1
BTCUSDT,2020-01-21,2020-01-23,1,3,0.6435491901797501,6.81463670951892,39.37965628195235,-17.658210699797735,-3.151913542034279,0
BTCUSDT,2020-02-17,2020-02-19,-1,3,-0.08724994378493714,-0.5129793098054666,-59.57741414514999,-31.936383287289004,2.861784745197005,1
BTCUSDT,2020-02-21,2020-02-24,-1,4,-2.5963568152238032,-1.5562816523606806,-106.15753260084546,-4.506130150572176,-1.022211199593181,0
BTCUSDT,2020-03-01,2020-03-05,-1,5,-2.0620302203233205,-10.940514587766845,-190.40142518699113,4.510183034347136,-6.63057601180721,0
BTCUSDT,2020-03-28,2020-03-31,1,4,4.375233916381386,0.5894741731668249,171.31897908196038,-21.293826560960156,0.4071884273113783,1
BTCUSDT,2020-04-06,2020-04-08,1,3,2.5123370107068332,13.812543990390559,187.5477035233023,23.838179449896245,8.289194097549313,1
BTCUSDT,2020-04-16,2020-04-18,1,3,1.6628207929141703,4.467071486117692,28.197331524992595,13.122050759946404,9.07496239375103,1
BTCUSDT,2020-04-30,2020-05-02,1,3,1.5415549955744534,17.65350592092633,158.46567050956227,17.946066751567713,1.8040036133447628,1
BTCUSDT,2020-05-04,2020-05-06,1,3,1.0073560558276458,14.7657649540744,145.70129312058168,-21.201167817753003,2.3968914433740722,1
BTCUSDT,2020-05-09,2020-05-11,1,3,2.3140497752043085,14.257748635827586,122.87767296202037,-30.392416755444742,-13.037640165673302,0
BTCUSDT,2020-05-25,2020-05-27,-1,3,-0.799631952423875,-4.349903953347811,-145.03460785537607,-6.659431547723614,-5.947146097514544,0
BTCUSDT,2020-06-01,2020-06-03,1,3,4.342865975728885,8.55726945440202,23.19856842860196,48.90326765071106,1.9069831831647348,1
BTCUSDT,2020-06-11,2020-06-14,-1,4,-5.812369594081942,-2.2716852205563467,-44.554161305408655,-37.420131660272034,5.092159838138588,1
BTCUSDT,2020-06-29,2020-07-03,-1,5,-2.1716155074399333,-1.97352113345915,-49.27580277877338,8.679893528431933,0.23720677683503089,1
BTCUSDT,2020-07-07,2020-07-10,1,4,0.3208373911089154,0.07357373329079002,5.9006826254985185,8.193367758705918,-0.9978039853599127,0
BTCUSDT,2020-07-12,2020-07-14,1,3,5.292438421388054,0.8595408853966688,19.00987469746125,1.7395552447561897,-0.16370013959234841,0
BTCUSDT,2020-07-20,2020-07-22,-1,3,-1.5292117912767826,-0.5349752930263085,-1.403271660091768,-1.1977622042487752,-3.757262848585996,0
BTCUSDT,2020-08-21,2020-08-29,-1,9,-5.522411073581327,-1.2502466851277767,-87.5841837106949,-27.677184131116007,2.8708344757477637,1
BTCUSDT,2020-08-31,2020-09-02,-1,3,-3.0997146231671318,-0.3279604707165154,-68.35861068365017,13.61335444093811,2.354808234197115,1
BTCUSDT,2020-09-08,2020-09-10,-1,3,-0.4835870200724206,-9.473727119692711,-180.52102372241362,5.530364590639891,-0.047465064626583606,0
BTCUSDT,2020-09-17,2020-09-20,1,4,1.6345394717322677,1.9020064141503437,70.58075329730733,19.308642159311916,-0.7079237649043498,0
BTCUSDT,2020-10-08,2020-10-10,1,3,1.279625841662461,2.1987247574134674,27.681533476226797,16.437214140020394,5.476683676482863,1
BTCUSDT,2020-10-12,2020-10-20,1,9,0.6235895057357588,6.691848407757267,101.65751508178539,15.980289724199523,4.358281716454004,1
BTCUSDT,2020-11-11,2020-11-13,1,3,1.3204253729111444,10.812613396788416,81.0008141246102,-5.622704292822959,6.290697192494599,1
BTCUSDT,2020-11-16,2020-11-18,1,3,1.0195185204769066,11.916834692995378,56.1006361245818,14.17652972358701,11.000137870527027,1
BTCUSDT,2020-12-08,2020-12-10,-1,3,-2.15516194259375,-1.4178443390435482,-150.12244407997935,-66.62133183678975,4.359611622119386,1
BTCUSDT,2020-12-16,2020-12-18,1,3,1.8948677459008152,12.996661449757102,55.103716236714035,142.5109091774757,18.548206129484424,1
BTCUSDT,2021-01-10,2021-01-12,1,3,2.92449416873585,23.86473685616039,778.806250359466,-238.29074139368413,-15.459236853120451,0
BTCUSDT,2021-01-25,2021-01-29,-1,5,-3.618988376436385,-10.147732992386754,-1059.6158258559872,49.641333245591795,-6.575778598197757,0
BTCUSDT,2021-02-08,2021-02-10,1,3,1.9419276181194292,32.52644624444363,929.4048464386867,460.1327674789609,15.09628322115162,1
BTCUSDT,2021-02-25,2021-02-28,-1,4,-3.165454168696473,-3.5547621051796483,-723.100211363896,-415.291060138341,8.740272404088866,1
BTCUSDT,2021-03-02,2021-03-06,-1,5,-2.551075666862885,-2.7429424954784065,-1036.9184829648834,104.19823291218063,1.0213999104201292,1
BTCUSDT,2021-03-11,2021-03-13,1,3,3.9407027736363522,13.644083954956601,493.43345852683524,233.11435411588582,9.155323313087415,1
BTCUSDT,2021-03-16,2021-03-18,1,3,0.8007541336062147,9.348996925469581,283.40740375553105,-159.5506457072861,3.2740448735010474,1
BTCUSDT,2021-03-24,2021-03-28,-1,5,-2.7350766614238364,-5.771686749798817,-859.0978462790722,-230.19462554970823,-3.04393903007476,0
BTCUSDT,2021-04-05,2021-04-07,1,3,3.673892125890494,4.114569572239844,7.241933211979131,42.00584549373798,-4.263371728914523,0
BTCUSDT,2021-04-15,2021-04-17,1,3,0.5869179475291527,7.2086756085112835,394.102657410838,34.86618423981463,-5.090108074186695,0
BTCUSDT,2021-04-25,2021-04-29,-1,5,-0.8790264474950299,-14.27578430765862,-1378.5774930945176,-46.708808490461024,-7.4076151138590784,0
BTCUSDT,2021-04-30,2021-05-03,1,4,3.8369652109980397,2.1197402247675137,37.81891433688111,353.7993264915201,6.348931005508351,1
BTCUSDT,2021-05-10,2021-05-12,1,3,2.090068208580102,1.5172310135235894,296.9577258745606,-172.08670873201606,-15.18261645951534,0
BTCUSDT,2021-05-21,2021-05-23,-1,3,-1.5868308321390558,-26.297566925098298,-1624.5136874037316,-24.035208991182117,14.087729552709028,1
BTCUSDT,2021-05-25,2021-05-27,-1,3,-0.7077456697534761,-18.0849158591818,-843.5283926358898,299.88658744817667,0.28643161498173064,1
BTCUSDT,2021-06-03,2021-06-05,1,3,14.616895476497977,0.927657611395223,612.1188422327841,235.8835737391164,-5.871259570472009,0
BTCUSDT,2021-06-13,2021-06-15,1,3,3.4602815012669446,6.351560662506022,802.295813512867,180.53408266689212,12.535114418989867,1
BTCUSDT,2021-06-25,2021-06-27,-1,3,-0.40605195973583574,-11.866670883895022,-189.98403459848555,-118.57274068894162,-0.5074630103663488,0
BTCUSDT,2021-07-04,2021-07-06,1,3,0.1030356472746868,1.2211231483921245,335.1776547252023,63.591698633312035,-1.695446410106038,0
BTCUSDT,2021-07-18,2021-07-20,-1,3,-1.0216323083990604,-5.0859538199243595,-87.19303905396782,17.793885451055075,5.087678168227416,1
BTCUSDT,2021-07-23,2021-07-26,1,4,5.657855935967199,2.635656402533424,182.89691522363057,156.48897673761746,14.9301414186088,1
BTCUSDT,2021-08-09,2021-08-11,1,3,1.2801773949482487,18.09151133423475,644.1242879942572,103.72971402131247,3.5197504154072634,1
BTCUSDT,2021-08-30,2021-09-01,-1,3,-3.733205757771059,-0.8689653711463453,-388.9138807528275,-134.41265240990697,-0.48753721459411337,0
BTCUSDT,2021-09-07,2021-09-09,-1,3,-4.496426869259591,-4.08545432716799,-220.93826989293962,-308.4948788232871,11.50333416249082,1
BTCUSDT,2021-09-20,2021-09-22,-1,3,-3.9900567956309834,-9.584637517340704,-379.69329019280457,-264.94024783751325,7.428118137029216,1
BTCUSDT,2021-09-24,2021-09-26,-1,3,-4.629578653951859,-7.485931906208829,-520.9684111893021,-15.860456674613886,3.398841241530748,1
BTCUSDT,2021-10-01,2021-10-04,1,4,5.510465060891157,7.6709220121465584,198.911251552075,423.8487755421031,11.923903970646288,1
BTCUSDT,2021-10-07,2021-10-09,1,3,0.5516276100515232,17.098586907669546,1303.7279395929013,38.56181036841167,-1.060363373406847,0
BTCUSDT,2021-10-17,2021-10-19,1,3,0.09254969809728318,16.534428477340242,875.2083846582768,-55.074485483298304,5.1934096387105555,1
BTCUSDT,2021-10-23,2021-10-25,1,3,1.4021826435179658,5.477968409661042,23.185605385614053,-223.5324199544516,3.5390840594764494,1
BTCUSDT,2021-10-27,2021-10-29,-1,3,-1.666514099979757,-2.2330670941088884,-659.5274463251835,-263.18556243893227,-3.590681201900048,0
BTCUSDT,2021-11-01,2021-11-05,-1,5,-0.5557012420921487,-0.5390136936961211,-584.2074812450155,-27.84730461883055,0.19164956492516738,1
BTCUSDT,2021-11-11,2021-11-13,1,3,0.45206720448047294,3.789711294503776,14.074003235391046,-63.49012456368246,-1.174369887194426,0
BTCUSDT,2021-11-26,2021-11-28,-1,3,-1.8314752063929063,-12.091079719870994,-821.1472567414205,-167.0771451388273,2.4586663989161543,1
BTCUSDT,2021-12-02,2021-12-04,-1,3,-2.338978538953243,-3.549992109265384,-143.51194296581411,39.90364945417036,13.645170272070528,1
BTCUSDT,2021-12-09,2021-12-13,-1,5,-3.024649743249569,-13.041825850626088,-669.3679005639406,-77.7606733848047,7.066517036749087,1
BTCUSDT,2021-12-15,2021-12-17,-1,3,-0.30110732298263343,-5.648448272100214,-73.43412476584308,143.33926325930543,4.175775578322371,1
BTCUSDT,2021-12-23,2021-12-26,1,4,0.8663138046388184,4.757253844646691,594.3158335395883,215.38860757565226,4.101775741250524,1
BTCUSDT,2022-01-10,2022-01-13,-1,4,-3.4146404529648247,-10.08076801158328,-401.4927509243166,53.33876860282248,-2.061283441722383,0
BTCUSDT,2022-02-04,2022-02-06,1,3,1.723427205365835,7.701881719879957,570.4471357898965,268.16112158645547,13.186280516975813,1
BTCUSDT,2022-02-14,2022-02-16,1,3,3.424494220598151,5.108229864184823,400.17149192871005,-84.92606496916198,3.9275662570154246,1
BTCUSDT,2022-02-19,2022-02-21,-1,3,-0.6590895175767373,-3.496615401151551,-180.10988204719393,-125.58531977106816,7.020441662222154,1
BTCUSDT,2022-02-25,2022-02-27,-1,3,-0.49317076236438584,-4.891257329387713,-381.56354101136725,135.13623555255054,1.2388878814815878,1
BTCUSDT,2022-02-28,2022-03-02,1,3,1.8023600283773584,5.987632034074193,76.73550662758907,363.8958569742689,16.0298747953199,1
BTCUSDT,2022-03-08,2022-03-10,-1,3,-0.332681126276719,-2.3705583028916504,-211.75597195366174,-19.7698401299686,-4.174876276718975,0
BTCUSDT,2022-03-21,2022-03-26,1,6,0.6247298520361645,2.006098585076413,261.3995224679881,-49.376013866059736,7.474439770530394,1
BTCUSDT,2022-04-01,2022-04-03,1,3,0.7892691254339201,7.225411025135832,347.47262939017173,-97.92123621855944,1.5710026336872134,1
BTCUSDT,2022-04-10,2022-04-12,-1,3,-2.9634430001471235,-5.935870632947823,-616.3960799791372,-46.00809275168319,5.866154932512702,1
BTCUSDT,2022-04-26,2022-05-03,-1,8,-1.2269933481059794,-6.263326449540796,-179.88669797369948,-85.09087591494051,6.271757439751779,1
BTCUSDT,2022-05-04,2022-05-06,1,3,3.806973822489105,0.29083584338378254,32.63687005122847,130.51959353626,-4.946058133078179,0
BTCUSDT,2022-05-15,2022-05-17,-1,3,-1.061701620880167,-10.455257825967559,-415.6896542556783,231.6076426391628,-1.590524463600906,0
BTCUSDT,2022-05-30,2022-06-02,1,4,0.9115246126319696,6.939142684872001,494.4419968486495,172.97979050829554,2.9409687085356633,1
BTCUSDT,2022-06-04,2022-06-09,1,6,0.9046882054874389,0.16651016508938793,385.42684715987366,-44.588675529586,0.979518865354834,1
BTCUSDT,2022-07-10,2022-07-12,1,3,3.421614289409458,1.4767891544953788,497.6649982508686,-47.685870638833876,-10.881186634018524,0
BTCUSDT,2022-08-02,2022-08-04,1,3,12.513726262473678,2.245152918123257,116.68247884987267,-54.29566022133673,-3.172175188166071,0
BTCUSDT,2022-08-17,2022-08-19,-1,3,-0.24616668165321273,-0.9098066590276026,-39.29851530121971,-63.14640483580479,12.261424941122822,1
BTCUSDT,2022-08-23,2022-08-28,-1,6,-0.646534779715548,-6.591112434035956,-336.6673193077827,28.299298377124273,8.217918927393352,1
BTCUSDT,2022-09-05,2022-09-08,-1,4,-0.2692010401093947,-4.725326556137315,-44.10614157382906,22.353745200461958,3.0025989610155794,1
BTCUSDT,2022-09-18,2022-09-20,-1,3,-0.920517027143791,-3.7954226845376797,-6.416917112832891,-50.832483904541164,5.758115744455738,1
BTCUSDT,2022-09-23,2022-09-25,-1,3,-1.6750018233004187,-3.4132001574236903,-63.575599877653474,25.76950044192438,2.6628869842379226,1
BTCUSDT,2022-10-07,2022-10-09,1,3,0.2880269518758726,0.8195773061907564,132.06794364907321,-37.29814898257186,-3.013389229920626,0
BTCUSDT,2022-10-27,2022-10-29,1,3,0.38342936193136806,4.466528567760339,162.81091404998696,6.228746201562984,-0.2166726764778245,0
BTCUSDT,2022-11-01,2022-11-03,1,3,0.6318509604826297,3.623610453390022,122.96809204518723,-26.870576513340154,-1.7807212428638581,0
BTCUSDT,2022-11-16,2022-11-18,-1,3,-0.5283642060593206,-12.24903516916899,-325.1903582636901,51.57548639721847,0.7841020746637509,1
BTCUSDT,2022-11-21,2022-11-23,-1,3,-0.16143357810362363,-12.063747791360381,-143.69314786441976,-4.324858977162535,-2.3832643642012425,0
BTCUSDT,2022-11-30,2022-12-05,1,6,5.777410300452553,3.6427250915369296,153.47129417079896,58.61129395160242,2.785762774950085,1
BTCUSDT,2022-12-08,2022-12-10,1,3,1.8017150764641912,3.262971653537573,160.07762843216602,4.892373255423877,1.3274824430527858,1
BTCUSDT,2022-12-21,2022-12-23,-1,3,-0.6091041818087195,-1.3189125324418844,-19.474998299625042,3.5067464123957564,0.29284474737743016,1
BTCUSDT,2022-12-25,2022-12-28,-1,4,-0.9936834280998175,-1.0483969057368072,-2.8843395746609133,5.035274903947112,1.3154189920242758,1
BTCUSDT,2022-12-30,2023-01-01,-1,3,-1.2087431997051796,-1.7939951013727335,-15.339321870399687,-0.679563779649655,-0.29947978383343365,0
BTCUSDT,2023-01-06,2023-01-08,1,3,0.20626585535755995,1.2827006967474746,41.07005910229323,12.91129325115186,1.3584519824024315,1
BTCUSDT,2023-01-25,2023-01-27,1,3,0.1818109066053897,13.873953486213164,229.03059944953134,-40.323690900958354,1.549684728728851,1
BTCUSDT,2023-02-06,2023-02-09,-1,4,-2.2741430873796644,-0.38148006141178775,-220.91571057482406,-43.833798328674675,4.556021717261361,1
BTCUSDT,2023-02-12,2023-02-14,-1,3,-0.18450322297718827,-4.759060781389179,-372.62090165163556,2.2205513519434135,-1.942775202343738,0
BTCUSDT,2023-02-24,2023-02-26,-1,3,-2.1233358926617183,-0.24782630319840987,-62.10607424973546,-87.16659819619974,1.2096356755582742,1
BTCUSDT,2023-02-28,2023-03-02,-1,3,-5.654164470892118,-0.744820128597082,-166.1778183549879,-25.476519929096582,-0.28604675020400505,0
BTCUSDT,2023-03-05,2023-03-07,-1,3,-2.5350982276027136,-4.893817924745519,-244.5205252731436,-5.757144659865702,0.2650237597984887,1
BTCUSDT,2023-03-11,2023-03-13,-1,3,-9.789069257678019,-10.174552434496736,-380.7634306618471,10.581906196968191,-20.065778194195836,0
BTCUSDT,2023-03-31,2023-04-02,1,3,6.757042511683635,6.248971093534812,20.80458026975134,-2.6290352665434966,0.1114074837317517,1
BTCUSDT,2023-04-19,2023-04-21,-1,3,-5.7283383567846045,-0.9049271986503127,-130.4003199263118,-108.63187407028045,9.860595700923069,1
BTCUSDT,2023-04-25,2023-04-27,-1,3,-2.5663532866755148,-2.1921260396570004,-348.8528773538001,66.02677430989246,-7.531129336594589,0
BTCUSDT,2023-05-11,2023-05-24,-1,14,-0.9586244281896824,-5.062362381565444,-231.15915885398246,-43.73242793432081,4.200715612120121,1
BTCUSDT,2023-05-26,2023-05-28,-1,3,-0.7461498358376374,-1.3656135329472503,-16.57704367119834,17.820221074982612,-6.410510773108036,0
BTCUSDT,2023-05-30,2023-06-02,1,4,1.1081881007448642,2.469848810130749,158.34064598241275,16.290057844832972,-2.180368036226765,0
BTCUSDT,2023-06-04,2023-06-06,1,3,1.1073127984478268,0.17179061202716223,57.547821918984,-8.59943643537585,0.19425428586417082,1
BTCUSDT,2023-06-10,2023-06-13,-1,4,-1.2041828610447816,-3.846342039979224,-71.43673454897356,-37.412731364238425,1.65288881520036,1
BTCUSDT,2023-06-19,2023-06-21,1,3,0.3008687937002162,1.6621684154788015,95.76284397842647,49.86842023957189,13.472149436768532,1
BTCUSDT,2023-07-10,2023-07-12,-1,3,-2.3798910279300425,-0.001749303616026296,-143.4535617670772,-0.03818919942943921,-1.127071743337615,0
BTCUSDT,2023-07-18,2023-07-20,-1,3,-5.022197371258875,-1.9297960444894389,-187.15891313123734,-23.732716393260034,0.7215077311035881,1
BTCUSDT,2023-08-04,2023-08-06,-1,3,-0.40021479207457317,-1.488494005088587,-61.91844300689263,1.5786490486443654,-0.0395790315972918,0
BTCUSDT,2023-08-08,2023-08-10,1,3,0.23282384309230372,1.2458711941467309,12.200332218237122,48.895317153046136,0.43766217316316725,1
BTCUSDT,2023-08-14,2023-08-16,1,3,0.25337922862669143,0.32265685269614164,25.95294701824811,1.7959714354687435,-2.356501263998167,0
BTCUSDT,2023-08-24,2023-08-26,-1,3,-1.0016264288162593,-6.743678383142224,-222.17535817001533,43.56422978560238,1.171347935437606,1
BTCUSDT,2023-08-28,2023-08-30,-1,3,-0.654216888356615,-4.779519474511265,-62.63095614972099,41.18123460900529,-4.9905699115424085,0
BTCUSDT,2023-09-07,2023-09-09,1,3,0.4839801586377274,0.2824964226496853,76.49296202522191,36.93135324881246,0.14992342764641486,1
BTCUSDT,2023-09-22,2023-09-24,1,3,1.3477539353615249,1.2695353352998364,141.92816245356775,-34.034237943834086,-1.60332368767333,0
BTCUSDT,2023-10-02,2023-10-10,1,9,0.7509118714358857,2.8255560186746114,147.84721515233946,2.9844533888260116,-2.5521782387254883,0
BTCUSDT,2023-10-16,2023-10-19,1,4,0.3655504200094591,4.177892517346186,6.659859452809343,99.51870501365059,5.3433578292820805,1
BTCUSDT,2023-11-11,2023-11-13,1,3,1.1579034883998438,6.144815719106677,30.68810222672505,5.694281127451404,-2.6484272135024574,0
BTCUSDT,2023-12-24,2023-12-26,-1,3,-1.9924104580872053,-0.03610224017696258,-143.76224761977892,-51.002202863141065,2.3303684760661807,1
BTCUSDT,2023-12-28,2023-12-30,-1,3,-1.6080324484760673,-0.6608248908911891,-245.4212387251664,-46.10642135309786,2.567082941408761,1
BTCUSDT,2024-01-03,2024-01-05,-1,3,-2.5181614959738132,-0.2741625335286791,-112.46190028402998,-53.77770704548777,1.3838823625472845,1
BTCUSDT,2024-01-10,2024-01-12,1,3,1.9566491813055735,6.3809849934121905,237.2603002753666,47.574867397599746,-7.615940143135969,0
BTCUSDT,2024-01-20,2024-01-22,-1,3,-1.113923034813818,-4.661012443925587,-424.3594282350059,20.73222234765035,4.619343945358311,1
BTCUSDT,2024-01-26,2024-01-28,-1,3,-1.565654240162109,-1.9802947476100654,-254.28705885391616,170.4124920008819,-5.579963809795974,0
BTCUSDT,2024-02-01,2024-02-03,1,3,0.5967443635509628,2.9876918504908105,240.6984933433837,32.28430654306101,0.6124236730859381,1
BTCUSDT,2024-02-05,2024-02-07,1,3,0.8405274167693745,1.937954152063316,171.00304267801755,-29.92096010435941,3.748897397263873,1
BTCUSDT,2024-02-09,2024-02-11,1,3,0.8964339023132696,10.855445397846642,488.04876943553586,156.98409741888918,6.249215642329808,1
BTCUSDT,2024-03-16,2024-03-19,-1,4,-8.661279934417133,-0.7301244110896279,-478.68099089984116,-503.6970405736247,10.481246506287434,1
BTCUSDT,2024-03-21,2024-03-23,-1,3,-9.761282381279262,-2.920531747145858,-1162.6046725057095,-55.75889837629484,5.27581228384043,1
BTCUSDT,2024-05-11,2024-05-13,-1,3,-5.881062336523407,-3.1812368879961985,-7.349764559221285,-50.20603554646914,-3.9198854473495803,0
BTCUSDT,2024-05-20,2024-05-22,1,3,1.9485947432485304,12.630982274859667,969.8725679731531,272.59881831554344,3.964621968702353,1
BTCUSDT,2024-05-24,2024-05-26,1,3,1.0658571509489985,5.435570516761812,597.1266735085246,-125.59108900922774,0.391559173837153,1
BTCUSDT,2024-06-07,2024-06-09,1,3,0.5465878537087955,0.5973148690545352,41.92300166209634,-86.86808479467345,-2.0256148033603756,0
BTCUSDT,2024-06-21,2024-06-23,-1,3,-4.314268864925057,-5.242215943057786,-541.7213790245396,-9.897505007776317,2.158933645588657,1
BTCUSDT,2024-06-28,2024-06-30,-1,3,-1.4281722605425349,-6.9429457863840485,-536.2044016023276,19.565091805757902,-2.1267881309690924,0
BTCUSDT,2024-07-02,2024-07-04,-1,3,-0.43019333150927047,-2.360633626374141,-12.70800013037865,69.98651404353836,8.900446629641745,1
BTCUSDT,2024-07-14,2024-07-16,1,3,3.594765397687528,2.241832663095189,392.9784942218198,215.68067442492384,9.464144360467408,1
BTCUSDT,2024-07-18,2024-07-20,1,3,0.2543534287781565,6.439428814717077,1037.6257742844114,-21.061519686706106,4.36215590471789,1
BTCUSDT,2024-07-24,2024-07-27,1,4,4.099556145420394,5.6930729164831035,710.1355475136576,-223.82317798270162,2.573322164929315,1
BTCUSDT,2024-07-29,2024-07-31,1,3,0.9157337529384598,3.6828792294012205,326.9233580019636,-152.6367510061425,-5.706793213409322,0
BTCUSDT,2024-08-09,2024-08-14,-1,6,-3.1083362182401513,-4.031539647369084,-642.0765713508399,307.5904072552537,4.4675558258852615,1
BTCUSDT,2024-08-21,2024-08-23,1,3,5.878843433654496,3.6320783760164974,259.7653492277709,159.92058897546394,8.112314068912685,1
BTCUSDT,2024-09-01,2024-09-03,-1,3,-1.22974922927887,-4.659511941927782,-280.2145230370363,-137.79862948939643,2.1201957676595944,1
BTCUSDT,2024-09-05,2024-09-07,-1,3,-0.6863788555982423,-6.142289642137558,-366.72400368167666,-87.2558030407535,6.172331980355661,1
BTCUSDT,2024-09-16,2024-09-18,1,3,1.002239956791585,0.7560233857723192,384.1522720982715,-76.58210444820986,4.044277210309133,1
BTCUSDT,2024-09-22,2024-09-24,1,3,1.5290321064465793,7.964784386146932,745.0583814040774,-21.790622091063824,1.0423914773028513,1
BTCUSDT,2024-09-26,2024-09-28,1,3,0.21681589192489356,7.8954208895907225,538.0793939547242,15.368012455798976,3.8848834106784524,1
BTCUSDT,2024-10-07,2024-10-09,-1,3,-1.998078714216565,-1.4443969534401502,-308.60318082407866,19.092238284043106,3.076429686066096,1
BTCUSDT,2024-10-11,2024-10-13,-1,3,-1.5087900896274407,-0.503019758805262,-298.4217787001339,124.91184047372218,-4.616446566751287,0
